timestamp,temperature,humidity,pressure
2026-08-06 14:15:00,29.01,48.86,1014.37
2026-08-06 14:30:00,29.38,47.53,1014.26
2026-08-06 14:45:00,28.9,49.74,1013.76
2026-08-06 15:00:00,29.49,48.79,1013.53
2026-08-06 15:15:00,28.96,49.6,1013.82
2026-08-06 15:30:00,28.75,49.29,1013.75
2026-08-06 15:45:00,28.6,50.8,1013.3
2026-08-06 16:00:00,28.14,51.26,1013.02
2026-08-06 16:15:00,28.51,51.63,1013.11
2026-08-06 16:30:00,27.57,53.14,1012.91
2026-08-06 16:45:00,27.42,55.11,1012.65
2026-08-06 17:00:00,27.37,55.4,1012.53
2026-08-06 17:15:00,27.02,56.23,1012.45
2026-08-06 17:30:00,26.68,57.65,1012.27
2026-08-06 17:45:00,25.98,60.44,1012.21
2026-08-06 18:00:00,25.95,60.44,1012.13
2026-08-06 18:15:00,24.93,64.1,1011.89
2026-08-06 18:30:00,25.08,64.32,1011.99
2026-08-06 18:45:00,24.63,66.21,1011.78
2026-08-06 19:00:00,24.08,66.56,1012.01
2026-08-06 19:15:00,23.09,68.76,1011.88
2026-08-06 19:30:00,23.21,71.94,1011.54
2026-08-06 19:45:00,22.2,73.25,1011.56
2026-08-06 20:00:00,21.57,73.65,1011.47
2026-08-06 20:15:00,21.81,77.19,1011.71
2026-08-06 20:30:00,20.68,77.93,1011.58
2026-08-06 20:45:00,20.05,78.64,1011.41
2026-08-06 21:00:00,20.35,81.58,1011.43
2026-08-06 21:15:00,19.35,83.34,1011.5
2026-08-06 21:30:00,19.41,85.94,1011.02
2026-08-06 21:45:00,18.61,86.83,1011.29
2026-08-06 22:00:00,18.05,87.73,1010.96
2026-08-06 22:15:00,17.9,88.07,1011.54
2026-08-06 22:30:00,17.32,91.03,1011.51
2026-08-06 22:45:00,16.96,91.39,1011.09
2026-08-06 23:00:00,16.98,93.29,1011.14
2026-08-06 23:15:00,16.49,93.5,1011.62
2026-08-06 23:30:00,16.18,95.32,1011.2
2026-08-06 23:45:00,15.72,97.14,1011.17
2026-08-07 00:00:00,16.16,98.0,1011.27
2026-08-07 00:15:00,15.61,97.76,1011.52
2026-08-07 00:30:00,15.13,98.0,1011.44
2026-08-07 00:45:00,15.56,98.0,1011.99
2026-08-07 01:00:00,14.69,98.0,1011.9
2026-08-07 01:15:00,14.98,98.0,1011.82
2026-08-07 01:30:00,14.84,98.0,1011.86
2026-08-07 01:45:00,15.08,98.0,1011.86
2026-08-07 02:00:00,14.9,98.0,1012.09
2026-08-07 02:15:00,14.91,98.0,1012.66
2026-08-07 02:30:00,15.09,98.0,1012.26
2026-08-07 02:45:00,15.33,98.0,1012.56
2026-08-07 03:00:00,15.45,98.0,1012.74
2026-08-07 03:15:00,15.49,98.0,1012.84
2026-08-07 03:30:00,15.02,98.0,1013.01
2026-08-07 03:45:00,15.88,96.74,1013.07
2026-08-07 04:00:00,15.96,96.58,1013.39
2026-08-07 04:15:00,15.97,94.89,1013.47
2026-08-07 04:30:00,16.71,93.52,1013.81
2026-08-07 04:45:00,16.83,92.55,1013.77
2026-08-07 05:00:00,16.7,94.01,1014.05
2026-08-07 05:15:00,17.15,90.01,1013.92
2026-08-07 05:30:00,17.54,90.09,1014.12
2026-08-07 05:45:00,18.46,89.49,1014.15
2026-08-07 06:00:00,18.49,87.91,1013.99
2026-08-07 06:15:00,18.63,86.94,1014.64
2026-08-07 06:30:00,19.45,85.49,1014.51
2026-08-07 06:45:00,19.65,81.57,1014.62
2026-08-07 07:00:00,20.22,82.18,1014.66
2026-08-07 07:15:00,20.77,78.83,1014.88
2026-08-07 07:30:00,21.11,77.27,1014.93
2026-08-07 07:45:00,21.96,77.1,1015.19
2026-08-07 08:00:00,22.14,74.81,1014.84
2026-08-07 08:15:00,22.88,71.47,1015.15
2026-08-07 08:30:00,22.94,70.46,1015.05
2026-08-07 08:45:00,24.02,67.67,1015.05
2026-08-07 09:00:00,24.18,68.97,1015.46
2026-08-07 09:15:00,25.02,66.03,1015.26
2026-08-07 09:30:00,25.32,65.39,1015.24
2026-08-07 09:45:00,25.36,62.02,1015.35
2026-08-07 10:00:00,26.07,61.44,1015.45
2026-08-07 10:15:00,26.35,59.27,1015.5
2026-08-07 10:30:00,27.08,59.56,1015.1
2026-08-07 10:45:00,26.94,57.93,1015.0
2026-08-07 11:00:00,27.49,55.95,1015.32
2026-08-07 11:15:00,27.75,55.79,1015.13
2026-08-07 11:30:00,28.3,53.47,1015.26
2026-08-07 11:45:00,28.75,51.3,1014.94
2026-08-07 12:00:00,29.09,52.05,1014.83
2026-08-07 12:15:00,28.99,50.61,1014.68
2026-08-07 12:30:00,29.19,49.35,1015.01
2026-08-07 12:45:00,29.54,48.12,1014.54
2026-08-07 13:00:00,29.47,50.46,1014.48
2026-08-07 13:15:00,29.7,48.78,1014.87
2026-08-07 13:30:00,29.75,47.61,1014.73
2026-08-07 13:45:00,29.94,48.53,1014.42
2026-08-07 14:00:00,29.45,47.14,1014.52
2026-08-07 14:15:00,29.44,47.16,1013.93
2026-08-07 14:30:00,29.49,48.4,1013.98
2026-08-07 14:45:00,29.27,49.23,1013.61
2026-08-07 15:00:00,29.38,49.34,1013.92
2026-08-07 15:15:00,29.23,49.6,1013.8
2026-08-07 15:30:00,29.39,49.46,1013.41
2026-08-07 15:45:00,29.09,51.11,1013.44
2026-08-07 16:00:00,28.43,51.55,1013.23
2026-08-07 16:15:00,28.17,52.38,1013.08
2026-08-07 16:30:00,28.09,54.64,1012.71
2026-08-07 16:45:00,28.0,55.66,1013.05
2026-08-07 17:00:00,27.44,54.36,1012.59
2026-08-07 17:15:00,27.34,56.69,1012.46
2026-08-07 17:30:00,26.69,59.79,1012.31
2026-08-07 17:45:00,26.65,61.1,1012.23
2026-08-07 18:00:00,26.24,60.57,1012.25
2026-08-07 18:15:00,25.28,61.94,1012.37
2026-08-07 18:30:00,25.5,63.06,1011.81
2026-08-07 18:45:00,24.71,66.17,1011.92
2026-08-07 19:00:00,24.04,67.95,1011.71
2026-08-07 19:15:00,24.14,69.07,1011.61
2026-08-07 19:30:00,22.96,72.13,1011.4
2026-08-07 19:45:00,22.61,73.18,1011.56
2026-08-07 20:00:00,22.37,74.18,1011.62
2026-08-07 20:15:00,22.19,77.06,1011.54
2026-08-07 20:30:00,21.44,76.09,1011.25
2026-08-07 20:45:00,20.6,78.76,1011.22
2026-08-07 21:00:00,20.71,81.36,1011.05
2026-08-07 21:15:00,20.05,82.49,1011.16
2026-08-07 21:30:00,19.43,83.29,1011.04
2026-08-07 21:45:00,19.3,86.01,1011.04
2026-08-07 22:00:00,18.22,86.5,1011.45
2026-08-07 22:15:00,18.32,87.72,1011.48
2026-08-07 22:30:00,17.93,88.71,1011.11
2026-08-07 22:45:00,17.19,90.97,1011.13
2026-08-07 23:00:00,17.28,92.7,1011.23
2026-08-07 23:15:00,16.9,92.94,1011.22
2026-08-07 23:30:00,16.73,94.06,1011.67
2026-08-07 23:45:00,16.31,95.1,1011.41
2026-08-08 00:00:00,16.14,96.34,1011.47
2026-08-08 00:15:00,15.63,95.98,1011.76
2026-08-08 00:30:00,15.7,98.0,1011.5
2026-08-08 00:45:00,15.38,97.92,1011.95
2026-08-08 01:00:00,15.09,98.0,1012.06
2026-08-08 01:15:00,15.02,98.0,1012.04
2026-08-08 01:30:00,14.88,98.0,1012.32
2026-08-08 01:45:00,14.82,98.0,1011.85
2026-08-08 02:00:00,15.11,98.0,1012.05
2026-08-08 02:15:00,15.12,98.0,1012.38
2026-08-08 02:30:00,15.38,98.0,1012.47
2026-08-08 02:45:00,15.46,98.0,1012.46
2026-08-08 03:00:00,15.19,98.0,1013.03
2026-08-08 03:15:00,15.76,98.0,1012.56
2026-08-08 03:30:00,15.5,97.32,1013.22
2026-08-08 03:45:00,16.35,97.45,1013.24
2026-08-08 04:00:00,16.41,96.35,1013.35
2026-08-08 04:15:00,16.83,95.26,1013.26
2026-08-08 04:30:00,17.04,95.33,1013.55
2026-08-08 04:45:00,16.84,94.12,1013.89
2026-08-08 05:00:00,17.03,92.24,1014.01
2026-08-08 05:15:00,17.71,91.8,1013.91
2026-08-08 05:30:00,18.28,90.84,1014.27
2026-08-08 05:45:00,18.81,89.58,1013.84
2026-08-08 06:00:00,18.76,87.91,1014.46
2026-08-08 06:15:00,19.78,85.64,1014.16
2026-08-08 06:30:00,19.75,82.39,1014.73
2026-08-08 06:45:00,20.01,81.3,1014.84
2026-08-08 07:00:00,20.72,79.06,1014.39
2026-08-08 07:15:00,21.64,80.01,1014.49
2026-08-08 07:30:00,21.85,78.52,1014.8
2026-08-08 07:45:00,22.19,75.0,1015.03
2026-08-08 08:00:00,23.04,73.22,1014.79
2026-08-08 08:15:00,23.19,70.81,1014.87
2026-08-08 08:30:00,23.73,69.12,1015.25
2026-08-08 08:45:00,23.97,67.3,1014.91
2026-08-08 09:00:00,24.65,68.5,1014.97
2026-08-08 09:15:00,25.22,66.16,1015.36
2026-08-08 09:30:00,25.53,63.38,1015.3
2026-08-08 09:45:00,25.67,62.95,1015.2
2026-08-08 10:00:00,26.55,61.65,1015.0
2026-08-08 10:15:00,26.9,58.04,1015.36
2026-08-08 10:30:00,27.56,56.66,1015.11
2026-08-08 10:45:00,27.75,57.72,1014.95
2026-08-08 11:00:00,28.16,55.1,1015.13
2026-08-08 11:15:00,28.09,54.26,1015.38
2026-08-08 11:30:00,28.97,51.9,1015.22
2026-08-08 11:45:00,29.08,51.04,1014.91
2026-08-08 12:00:00,29.57,52.56,1014.86
2026-08-08 12:15:00,29.74,49.97,1014.8
2026-08-08 12:30:00,29.91,49.14,1014.57
2026-08-08 12:45:00,29.5,48.37,1014.8
2026-08-08 13:00:00,29.68,48.26,1014.65
2026-08-08 13:15:00,30.16,46.99,1014.42
2026-08-08 13:30:00,29.88,46.77,1014.61
2026-08-08 13:45:00,30.54,48.61,1014.14
2026-08-08 14:00:00,30.56,48.97,1014.08
2026-08-08 14:15:00,30.12,47.21,1013.97
2026-08-08 14:30:00,29.77,48.93,1013.99
2026-08-08 14:45:00,30.23,48.33,1014.11
2026-08-08 15:00:00,29.89,49.3,1013.68
2026-08-08 15:15:00,29.5,48.92,1013.8
2026-08-08 15:30:00,29.33,50.62,1013.49
2026-08-08 15:45:00,29.11,51.68,1013.61
2026-08-08 16:00:00,28.96,51.33,1013.29
2026-08-08 16:15:00,29.1,53.63,1013.34
2026-08-08 16:30:00,29.04,52.05,1012.78
2026-08-08 16:45:00,28.68,55.75,1012.87
2026-08-08 17:00:00,28.37,54.0,1012.92
2026-08-08 17:15:00,27.98,55.29,1012.56
2026-08-08 17:30:00,27.47,57.83,1012.73
2026-08-08 17:45:00,27.05,59.53,1012.22
2026-08-08 18:00:00,26.19,61.74,1012.29
2026-08-08 18:15:00,26.2,62.69,1012.39
2026-08-08 18:30:00,25.72,63.25,1011.91
2026-08-08 18:45:00,24.75,65.89,1012.04
2026-08-08 19:00:00,24.68,67.13,1011.85
2026-08-08 19:15:00,24.11,70.06,1012.04
2026-08-08 19:30:00,23.91,69.41,1011.48
2026-08-08 19:45:00,23.05,72.93,1011.59
2026-08-08 20:00:00,22.96,74.54,1011.66
2026-08-08 20:15:00,22.29,76.13,1011.33
2026-08-08 20:30:00,21.78,76.96,1011.68
2026-08-08 20:45:00,21.5,78.44,1011.47
2026-08-08 21:00:00,20.79,81.55,1011.19
2026-08-08 21:15:00,20.26,80.83,1011.39
2026-08-08 21:30:00,19.77,83.01,1011.5
2026-08-08 21:45:00,19.0,84.19,1011.11
2026-08-08 22:00:00,18.55,88.29,1011.5
2026-08-08 22:15:00,18.76,89.35,1011.17
2026-08-08 22:30:00,18.47,89.46,1011.07
2026-08-08 22:45:00,17.88,91.91,1011.28
2026-08-08 23:00:00,17.52,93.23,1011.32
2026-08-08 23:15:00,16.77,94.82,1011.36
2026-08-08 23:30:00,16.59,93.17,1011.51
2026-08-08 23:45:00,16.4,96.38,1011.69
2026-08-09 00:00:00,16.56,96.34,1011.82
2026-08-09 00:15:00,16.21,98.0,1011.47
2026-08-09 00:30:00,15.91,98.0,1011.83
2026-08-09 00:45:00,15.88,98.0,1011.82
2026-08-09 01:00:00,16.25,98.0,1011.65
2026-08-09 01:15:00,15.96,98.0,1011.73
2026-08-09 01:30:00,15.92,98.0,1012.31
2026-08-09 01:45:00,15.49,98.0,1012.43
2026-08-09 02:00:00,15.27,98.0,1012.31
2026-08-09 02:15:00,15.46,98.0,1012.37
2026-08-09 02:30:00,15.73,98.0,1012.66
2026-08-09 02:45:00,16.01,98.0,1012.41
2026-08-09 03:00:00,15.46,98.0,1012.58
2026-08-09 03:15:00,15.94,97.6,1012.81
2026-08-09 03:30:00,16.2,96.5,1012.69
2026-08-09 03:45:00,16.25,97.78,1013.12
2026-08-09 04:00:00,16.52,95.05,1012.95
2026-08-09 04:15:00,17.14,96.1,1013.15
2026-08-09 04:30:00,17.53,93.39,1013.72
2026-08-09 04:45:00,17.07,91.64,1013.78
2026-08-09 05:00:00,17.42,93.06,1014.03
2026-08-09 05:15:00,18.39,90.22,1013.61
2026-08-09 05:30:00,18.56,87.89,1013.97
2026-08-09 05:45:00,18.66,87.52,1014.26
2026-08-09 06:00:00,19.24,87.01,1014.09
2026-08-09 06:15:00,19.77,85.24,1014.27
2026-08-09 06:30:00,20.31,83.11,1014.29
2026-08-09 06:45:00,20.59,80.72,1014.31
2026-08-09 07:00:00,21.34,81.43,1014.62
2026-08-09 07:15:00,21.94,78.64,1014.65
2026-08-09 07:30:00,22.51,77.43,1015.07
2026-08-09 07:45:00,22.73,75.26,1015.08
2026-08-09 08:00:00,23.08,72.74,1014.8
2026-08-09 08:15:00,23.45,73.13,1015.3
2026-08-09 08:30:00,23.88,69.36,1015.0
2026-08-09 08:45:00,24.35,68.01,1015.07
2026-08-09 09:00:00,24.74,67.51,1015.03
2026-08-09 09:15:00,25.79,64.41,1014.95
2026-08-09 09:30:00,25.98,64.57,1015.04
2026-08-09 09:45:00,26.46,61.72,1015.35
2026-08-09 10:00:00,26.83,59.21,1015.14
2026-08-09 10:15:00,27.03,58.27,1015.18
2026-08-09 10:30:00,27.63,56.08,1015.03
2026-08-09 10:45:00,27.66,56.51,1015.04
2026-08-09 11:00:00,28.62,56.28,1015.05
2026-08-09 11:15:00,28.46,53.83,1014.89
2026-08-09 11:30:00,29.12,52.26,1015.31
2026-08-09 11:45:00,29.59,52.64,1015.12
2026-08-09 12:00:00,29.89,52.13,1014.86
2026-08-09 12:15:00,29.89,49.02,1015.05
2026-08-09 12:30:00,30.41,49.74,1014.8
2026-08-09 12:45:00,29.87,47.68,1014.71
2026-08-09 13:00:00,30.22,47.77,1014.96
2026-08-09 13:15:00,30.1,49.15,1014.38
2026-08-09 13:30:00,30.45,46.54,1014.17
2026-08-09 13:45:00,30.33,47.58,1014.27
2026-08-09 14:00:00,30.56,48.6,1014.06
2026-08-09 14:15:00,30.2,47.6,1013.84
2026-08-09 14:30:00,30.73,48.9,1014.1
2026-08-09 14:45:00,30.24,49.26,1013.73
2026-08-09 15:00:00,30.34,48.13,1013.64
2026-08-09 15:15:00,30.52,49.76,1013.85
2026-08-09 15:30:00,30.28,48.17,1013.49
2026-08-09 15:45:00,29.62,49.31,1013.29
2026-08-09 16:00:00,29.52,49.6,1013.45
2026-08-09 16:15:00,29.34,52.95,1013.09
2026-08-09 16:30:00,28.77,52.38,1012.87
2026-08-09 16:45:00,28.69,55.3,1012.9
2026-08-09 17:00:00,28.39,55.93,1012.9
2026-08-09 17:15:00,28.03,55.07,1012.85
2026-08-09 17:30:00,28.03,58.76,1012.62
2026-08-09 17:45:00,27.24,59.62,1012.07
2026-08-09 18:00:00,26.7,60.68,1012.19
2026-08-09 18:15:00,26.77,61.1,1012.41
2026-08-09 18:30:00,25.68,62.78,1012.31
2026-08-09 18:45:00,25.79,65.87,1012.19
2026-08-09 19:00:00,25.28,67.31,1011.73
2026-08-09 19:15:00,24.87,68.26,1011.72
2026-08-09 19:30:00,23.85,70.88,1011.87
2026-08-09 19:45:00,23.36,72.33,1011.83
2026-08-09 20:00:00,22.73,73.28,1011.4
2026-08-09 20:15:00,22.23,74.89,1011.35
2026-08-09 20:30:00,21.87,76.77,1011.44
2026-08-09 20:45:00,21.99,77.12,1011.12
2026-08-09 21:00:00,21.34,79.18,1011.17
2026-08-09 21:15:00,20.77,81.03,1011.52
2026-08-09 21:30:00,20.25,82.22,1011.26
2026-08-09 21:45:00,19.48,84.96,1011.33
2026-08-09 22:00:00,19.74,85.51,1011.24
2026-08-09 22:15:00,18.72,86.83,1011.44
2026-08-09 22:30:00,18.35,88.66,1011.44
2026-08-09 22:45:00,18.43,91.98,1011.16
2026-08-09 23:00:00,17.42,91.38,1011.17
2026-08-09 23:15:00,17.11,91.61,1011.55
2026-08-09 23:30:00,16.88,93.3,1011.7
2026-08-09 23:45:00,16.59,94.42,1011.3
2026-08-10 00:00:00,14.76,97.01,1011.27
2026-08-10 00:15:00,14.78,97.52,1011.69
2026-08-10 00:30:00,14.76,97.75,1011.72
2026-08-10 00:45:00,14.43,98.0,1011.87
2026-08-10 01:00:00,14.52,98.0,1011.82
2026-08-10 01:15:00,14.4,98.0,1012.03
2026-08-10 01:30:00,14.22,98.0,1011.84
2026-08-10 01:45:00,14.35,98.0,1011.87
2026-08-10 02:00:00,13.66,98.0,1012.0
2026-08-10 02:15:00,14.06,98.0,1012.58
2026-08-10 02:30:00,13.94,98.0,1012.65
2026-08-10 02:45:00,14.44,98.0,1012.43
2026-08-10 03:00:00,14.48,98.0,1012.62
2026-08-10 03:15:00,14.3,98.0,1012.76
2026-08-10 03:30:00,14.68,98.0,1012.96
2026-08-10 03:45:00,15.06,98.0,1013.16
2026-08-10 04:00:00,14.98,97.02,1013.34
2026-08-10 04:15:00,15.48,97.37,1013.4
2026-08-10 04:30:00,15.4,96.84,1013.43
2026-08-10 04:45:00,16.12,94.17,1013.88
2026-08-10 05:00:00,15.92,92.42,1013.49
2026-08-10 05:15:00,16.52,93.22,1014.08
2026-08-10 05:30:00,17.13,91.19,1014.18
2026-08-10 05:45:00,17.43,89.85,1014.25
2026-08-10 06:00:00,17.67,88.78,1014.16
2026-08-10 06:15:00,17.84,85.41,1014.12
2026-08-10 06:30:00,18.54,85.34,1014.26
2026-08-10 06:45:00,19.23,84.31,1014.47
2026-08-10 07:00:00,19.67,82.4,1014.67
2026-08-10 07:15:00,19.95,78.73,1014.54
2026-08-10 07:30:00,20.39,77.82,1014.89
2026-08-10 07:45:00,20.91,77.55,1014.84
2026-08-10 08:00:00,21.75,74.37,1015.06
2026-08-10 08:15:00,21.8,74.29,1015.29
2026-08-10 08:30:00,22.8,72.78,1015.03
2026-08-10 08:45:00,23.19,69.1,1015.33
2026-08-10 09:00:00,23.05,68.68,1014.9
2026-08-10 09:15:00,23.74,66.54,1014.97
2026-08-10 09:30:00,24.71,65.85,1014.95
2026-08-10 09:45:00,24.67,63.52,1015.3
2026-08-10 10:00:00,25.26,60.5,1014.96
2026-08-10 10:15:00,26.01,60.11,1014.98
2026-08-10 10:30:00,26.02,60.03,1014.94
2026-08-10 10:45:00,26.3,56.55,1015.04
2026-08-10 11:00:00,27.0,56.63,1015.3
2026-08-10 11:15:00,26.96,55.01,1014.99
2026-08-10 11:30:00,27.71,54.68,1015.35
2026-08-10 11:45:00,27.91,52.97,1015.11
2026-08-10 12:00:00,28.37,52.85,1015.03
2026-08-10 12:15:00,28.16,50.87,1015.1
2026-08-10 12:30:00,28.11,49.88,1014.75
2026-08-10 12:45:00,28.29,51.16,1014.7
2026-08-10 13:00:00,28.88,51.25,1014.44
2026-08-10 13:15:00,28.51,48.78,1014.63
2026-08-10 13:30:00,29.02,50.68,1014.7
2026-08-10 13:45:00,28.79,50.49,1014.61
2026-08-10 14:00:00,29.36,49.97,1014.06
2026-08-10 14:15:00,29.25,49.8,1014.23
2026-08-10 14:30:00,28.92,49.32,1014.31
2026-08-10 14:45:00,29.21,48.58,1014.1
2026-08-10 15:00:00,28.45,50.29,1013.49
2026-08-10 15:15:00,28.85,50.05,1013.69
2026-08-10 15:30:00,28.32,49.78,1013.46
2026-08-10 15:45:00,28.6,52.49,1013.43
2026-08-10 16:00:00,28.17,51.92,1013.01
2026-08-10 16:15:00,28.07,52.84,1012.87
2026-08-10 16:30:00,27.19,54.42,1013.21
2026-08-10 16:45:00,27.18,54.35,1012.95
2026-08-10 17:00:00,27.02,57.01,1012.46
2026-08-10 17:15:00,26.09,57.22,1012.6
2026-08-10 17:30:00,26.06,59.43,1012.35
2026-08-10 17:45:00,25.98,61.95,1012.48
2026-08-10 18:00:00,25.02,61.63,1012.16
2026-08-10 18:15:00,24.77,63.59,1012.18
2026-08-10 18:30:00,24.45,64.66,1012.04
2026-08-10 18:45:00,23.89,66.62,1011.76
2026-08-10 19:00:00,23.45,69.45,1011.78
2026-08-10 19:15:00,23.31,68.55,1011.47
2026-08-10 19:30:00,22.61,71.96,1011.86
2026-08-10 19:45:00,21.62,74.67,1011.72
2026-08-10 20:00:00,21.38,74.05,1011.45
2026-08-10 20:15:00,21.17,75.94,1011.36
2026-08-10 20:30:00,20.78,79.01,1011.2
2026-08-10 20:45:00,20.24,81.54,1011.12
2026-08-10 21:00:00,19.26,81.17,1011.58
2026-08-10 21:15:00,18.91,81.96,1011.31
2026-08-10 21:30:00,18.93,85.71,1011.49
2026-08-10 21:45:00,18.32,85.21,1011.0
2026-08-10 22:00:00,17.43,89.45,1011.14
2026-08-10 22:15:00,17.0,88.3,1011.09
2026-08-10 22:30:00,16.68,90.31,1011.53
2026-08-10 22:45:00,16.26,92.36,1011.03
2026-08-10 23:00:00,16.08,92.81,1011.09
2026-08-10 23:15:00,15.63,95.46,1011.22
2026-08-10 23:30:00,15.77,96.07,1011.22
2026-08-10 23:45:00,15.16,96.08,1011.54
2026-08-11 00:00:00,15.28,97.79,1011.74
2026-08-11 00:15:00,15.2,97.78,1011.4
2026-08-11 00:30:00,15.14,98.0,1011.47
2026-08-11 00:45:00,15.12,98.0,1011.8
2026-08-11 01:00:00,14.45,98.0,1012.05
2026-08-11 01:15:00,14.77,98.0,1011.84
2026-08-11 01:30:00,14.7,98.0,1012.26
2026-08-11 01:45:00,14.77,98.0,1012.06
2026-08-11 02:00:00,14.64,98.0,1012.22
2026-08-11 02:15:00,14.28,98.0,1012.27
2026-08-11 02:30:00,14.56,98.0,1012.74
2026-08-11 02:45:00,14.71,98.0,1012.34
2026-08-11 03:00:00,14.71,98.0,1012.66
2026-08-11 03:15:00,14.62,98.0,1012.69
2026-08-11 03:30:00,15.13,98.0,1012.75
2026-08-11 03:45:00,14.78,98.0,1012.85
2026-08-11 04:00:00,15.02,96.42,1013.23
2026-08-11 04:15:00,15.81,95.48,1013.5
2026-08-11 04:30:00,16.35,95.58,1013.69
2026-08-11 04:45:00,16.14,94.77,1013.53
2026-08-11 05:00:00,16.26,92.21,1013.91
2026-08-11 05:15:00,16.97,91.73,1013.97
2026-08-11 05:30:00,17.24,89.15,1014.07
2026-08-11 05:45:00,17.69,89.83,1014.1
2026-08-11 06:00:00,18.54,88.47,1014.53
2026-08-11 06:15:00,18.54,86.47,1014.47
2026-08-11 06:30:00,18.9,83.62,1014.71
2026-08-11 06:45:00,19.2,81.85,1014.75
2026-08-11 07:00:00,20.31,82.77,1014.56
2026-08-11 07:15:00,20.33,80.33,1014.58
2026-08-11 07:30:00,20.82,78.95,1014.57
2026-08-11 07:45:00,21.14,75.73,1015.2
2026-08-11 08:00:00,21.55,74.02,1015.28
2026-08-11 08:15:00,22.27,72.03,1015.12
2026-08-11 08:30:00,23.12,70.48,1015.07
2026-08-11 08:45:00,23.06,68.42,1015.14
2026-08-11 09:00:00,23.66,68.98,1015.3
2026-08-11 09:15:00,23.92,65.44,1015.13
2026-08-11 09:30:00,24.45,63.89,1015.16
2026-08-11 09:45:00,25.25,63.18,1015.23
2026-08-11 10:00:00,25.56,61.24,1015.3
2026-08-11 10:15:00,26.17,59.62,1015.08
2026-08-11 10:30:00,26.66,59.49,1015.4
2026-08-11 10:45:00,26.75,57.45,1015.48
2026-08-11 11:00:00,27.07,55.56,1015.19
2026-08-11 11:15:00,27.77,55.86,1015.33
2026-08-11 11:30:00,28.13,55.22,1015.4
2026-08-11 11:45:00,27.88,52.72,1014.85
2026-08-11 12:00:00,28.09,50.61,1015.02
2026-08-11 12:15:00,28.48,50.73,1015.04
2026-08-11 12:30:00,28.79,51.4,1014.56
2026-08-11 12:45:00,29.12,49.31,1014.65
2026-08-11 13:00:00,29.26,48.48,1014.42
2026-08-11 13:15:00,29.25,47.79,1014.55
2026-08-11 13:30:00,29.5,47.39,1014.38
2026-08-11 13:45:00,29.71,47.41,1014.6
2026-08-11 14:00:00,29.43,49.83,1014.25
2026-08-11 14:15:00,29.45,48.05,1014.17
2026-08-11 14:30:00,29.58,49.61,1014.25
2026-08-11 14:45:00,29.09,48.21,1014.01
2026-08-11 15:00:00,28.8,49.58,1013.77
2026-08-11 15:15:00,29.23,48.89,1013.73
2026-08-11 15:30:00,28.57,51.65,1013.78
2026-08-11 15:45:00,28.35,50.19,1013.67
2026-08-11 16:00:00,28.05,51.31,1013.23
2026-08-11 16:15:00,28.09,53.45,1013.4
2026-08-11 16:30:00,27.64,53.97,1013.15
2026-08-11 16:45:00,27.45,56.0,1012.73
2026-08-11 17:00:00,27.08,55.58,1013.02
2026-08-11 17:15:00,26.93,56.64,1012.69
2026-08-11 17:30:00,26.4,58.51,1012.77
2026-08-11 17:45:00,25.93,59.02,1012.18
2026-08-11 18:00:00,25.67,62.7,1012.07
2026-08-11 18:15:00,25.51,64.27,1012.01
2026-08-11 18:30:00,25.1,63.48,1012.25
2026-08-11 18:45:00,24.62,67.15,1011.95
2026-08-11 19:00:00,23.57,68.72,1011.74
2026-08-11 19:15:00,23.18,69.61,1011.51
2026-08-11 19:30:00,23.09,71.5,1011.44
2026-08-11 19:45:00,22.24,74.34,1011.71
2026-08-11 20:00:00,21.83,74.69,1011.55
2026-08-11 20:15:00,21.58,75.97,1011.69
2026-08-11 20:30:00,20.62,77.83,1011.33
2026-08-11 20:45:00,20.31,79.7,1011.61
2026-08-11 21:00:00,19.97,80.4,1011.16
2026-08-11 21:15:00,19.33,81.58,1011.06
2026-08-11 21:30:00,19.31,83.47,1011.07
2026-08-11 21:45:00,18.43,85.21,1011.4
2026-08-11 22:00:00,18.29,86.2,1011.25
2026-08-11 22:15:00,18.07,90.18,1011.27
2026-08-11 22:30:00,17.45,91.06,1011.0
2026-08-11 22:45:00,16.6,92.53,1011.25
2026-08-11 23:00:00,16.21,92.44,1011.17
2026-08-11 23:15:00,15.98,94.93,1011.09
2026-08-11 23:30:00,15.67,95.77,1011.64
2026-08-11 23:45:00,15.76,95.52,1011.23
2026-08-12 00:00:00,15.82,96.32,1011.54
2026-08-12 00:15:00,15.81,98.0,1011.33
2026-08-12 00:30:00,15.65,98.0,1011.78
2026-08-12 00:45:00,15.54,98.0,1012.04
2026-08-12 01:00:00,14.76,98.0,1011.83
2026-08-12 01:15:00,14.78,98.0,1011.89
2026-08-12 01:30:00,15.07,98.0,1011.87
2026-08-12 01:45:00,14.42,98.0,1012.02
2026-08-12 02:00:00,14.81,98.0,1012.08
2026-08-12 02:15:00,14.95,98.0,1012.23
2026-08-12 02:30:00,14.89,98.0,1012.78
2026-08-12 02:45:00,15.09,98.0,1012.5
2026-08-12 03:00:00,14.92,98.0,1012.7
2026-08-12 03:15:00,15.27,98.0,1012.6
2026-08-12 03:30:00,15.19,97.78,1013.24
2026-08-12 03:45:00,15.37,97.66,1013.35
2026-08-12 04:00:00,15.94,96.45,1013.18
2026-08-12 04:15:00,15.74,96.8,1013.44
